transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
10847,0,1320,2017-02-13,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 09:35:56
10848,83,925,2017-08-17,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13
10849,56,530,2017-07-10,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:55:07
10850,77,144,2017-11-29,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53
10851,38,176,2017-08-02,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58
10852,59,3277,2017-06-11,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30
10853,12,2379,2017-09-07,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 11:11:43
10854,40,3121,2017-03-30,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50
10855,17,2778,2017-12-21,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38
10856,87,1739,2017-11-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27
10858,57,1889,2017-01-30,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19
10859,45,2469,2017-08-06,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:51:10
10860,73,697,2017-02-20,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59
10861,1,359,2017-10-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
10862,43,1982,2017-01-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13
10863,0,2125,2017-11-13,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:27:48
10864,79,3044,2017-04-13,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 11:43:46
10865,71,1776,2017-11-26,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
10866,14,87,2017-01-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
10867,55,1891,2017-04-08,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:44:53
10868,72,1517,2017-09-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50
10869,66,2197,2017-01-09,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47
10870,4,843,2017-06-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:36:56
10871,79,2560,2017-09-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13
10872,0,3014,2017-09-07,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:31:14
10873,93,948,2017-09-21,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 09:19:09
10874,66,3048,2017-10-21,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47
10875,1,1073,2017-05-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
10876,13,766,2017-11-21,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:04:40
10877,83,2856,2017-07-27,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 09:28:35
10878,76,2893,2017-08-27,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 10:41:22
10879,98,3067,2017-01-20,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22
10880,96,3137,2017-04-22,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39
10881,6,3274,2017-06-24,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 11:17:29
10882,15,2476,2017-07-16,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15
10883,63,465,2017-03-08,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 09:24:39
10884,20,742,2017-02-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43
10885,66,1813,2017-03-03,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47
10886,55,1532,2017-05-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 09:29:03
10887,70,1564,2017-02-20,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45
10888,38,1572,2017-01-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:15:53
10889,51,1579,2017-06-24,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 09:55:07
10890,32,1101,2017-06-20,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17
10891,85,2121,2017-05-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 10:02:25
10892,0,1600,2017-03-23,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07
10893,43,1021,2017-08-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13
10894,21,918,2017-01-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01
10895,92,2488,2017-12-12,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:31:14
10897,66,213,2017-01-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 10:44:53
10898,30,2261,2017-11-25,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:28:18
10899,28,433,2017-03-16,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35
10900,55,3012,2017-06-11,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 09:55:07
10901,64,500,2017-11-15,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 10:31:13
10902,37,715,2017-03-20,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
10903,57,3360,2017-11-03,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19
10904,69,2623,2017-07-05,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:35:27
10905,0,2659,2017-12-30,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:33:22
10906,0,2871,2017-11-05,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:20:20
10907,70,546,2017-02-14,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 10:31:14
10908,30,251,2017-11-22,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:06:01
10909,45,2832,2017-09-24,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 11:37:28
10910,12,1106,2017-02-26,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56
10911,0,1840,2017-07-11,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:06:07
10912,55,2711,2017-08-11,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
10913,4,3420,2017-11-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53
10914,36,3376,2017-03-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12
10915,31,205,2017-11-08,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 11:16:58
10916,6,2553,2017-02-05,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:24:48
10917,62,3141,2017-02-28,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 11:24:07
10918,66,932,2017-01-08,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47
10919,51,1119,2017-04-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 10:30:23
10920,82,2284,2017-06-03,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44
10921,63,3433,2017-05-03,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26
10922,64,1682,2017-04-19,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:51:50
10923,96,2157,2017-07-22,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39
10924,54,168,2017-03-26,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 10:41:22
10925,59,3320,2017-03-23,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06
10926,1,2980,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
10927,0,3448,2017-12-20,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
10928,82,668,2017-04-23,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46
10929,51,2152,2017-04-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 09:51:10
10930,40,3432,2017-09-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 09:52:40
10931,90,1192,2017-10-12,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22
10932,39,2555,2017-07-22,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16
10933,2,584,2017-05-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 10:37:38
10934,33,1553,2017-10-07,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46
10935,21,2811,2017-01-28,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00
10936,13,2510,2017-09-10,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:14:47
10937,1,2785,2017-06-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 09:54:27
10938,98,1466,2017-03-20,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 11:44:55
10939,0,469,2017-07-15,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 11:12:16
10940,0,1478,2017-02-22,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22
10941,47,115,2017-09-29,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:49:51
10942,92,276,2017-04-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06
10943,69,2188,2017-09-17,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39
10944,58,95,2017-10-30,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:42:25
10945,44,432,2017-08-03,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:37:28
10946,42,1265,2017-11-25,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:08:18
10947,19,2137,2017-11-15,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40
10948,57,1737,2017-10-01,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:29:03
10949,80,2819,2017-01-13,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55
10950,7,2005,2017-06-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48
10951,40,2719,2017-03-18,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:08:18
10952,86,1324,2017-10-17,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46
10953,0,978,2017-03-15,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25
10954,41,944,2017-08-19,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40
10955,44,908,2017-02-16,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52
10956,50,710,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17
10957,62,3008,2017-08-20,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38
10958,21,2101,2017-04-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:19:12
10959,97,1389,2017-01-11,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38
10961,33,3185,2017-11-23,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48
10962,89,1530,2017-10-12,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:41:22
10963,3,1868,2017-04-03,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:06:01
10964,57,527,2017-11-17,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 11:42:52
10965,1,682,2017-07-30,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:26:07
10966,0,301,2017-06-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59
10967,90,1636,2017-02-08,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:12:16
10968,69,1821,2017-10-29,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 10:38:59
10969,61,125,2017-07-15,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52
10970,55,99,2017-03-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
10971,0,3065,2017-05-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:15:53
10972,63,2727,2017-01-06,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35
10973,22,40,2017-01-24,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25
10974,33,776,2017-12-17,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46
10975,20,3046,2017-03-05,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43
10976,43,3048,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18
10977,0,1115,2017-07-09,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 09:35:27
10978,84,320,2017-12-18,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59
10979,45,1184,2017-03-16,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51
10980,53,652,2017-07-15,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 11:49:20
10981,1,2008,2017-01-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:27:25
10982,93,973,2017-03-08,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50
10983,87,1610,2017-08-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 09:43:16
10984,17,3432,2017-04-11,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:17:50
10985,82,1947,2017-03-13,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:38
10986,58,1336,2017-06-01,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 09:29:30
10987,0,336,2017-03-27,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59
10988,10,200,2017-11-15,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:49:20
10989,51,2183,2017-08-04,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 10:20:20
10990,8,1264,2017-12-28,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 11:17:29
10991,37,3457,2017-09-24,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
10992,34,3055,2017-08-02,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 11:24:24
10993,20,2595,2017-05-27,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:29:25
10994,11,1404,2017-10-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58
10995,100,3284,2017-02-05,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04
10996,61,856,2017-12-29,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:24:07
10997,67,1751,2017-12-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07
10998,100,2374,2017-07-31,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04
10999,88,2543,2017-08-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:02:25
11000,85,641,2017-02-28,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 11:43:38
11001,32,3483,2017-02-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 11:30:34
11002,36,1128,2017-11-06,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:12:16
11003,65,1653,2017-09-15,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:41:45
11004,97,959,2017-10-15,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38
11005,94,3,2017-09-16,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:23:29
11006,44,2610,2017-07-14,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52
11007,26,3431,2017-06-22,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35
11008,22,2756,2017-11-04,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25
11009,55,80,2017-05-13,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
11010,0,705,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24
11011,0,2907,2017-03-07,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46
11012,6,2501,2017-11-05,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 09:19:09
11013,67,3439,2017-04-30,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 11:13:30
11014,85,1460,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:58:46
11015,15,568,2017-03-09,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53
11017,38,1261,2017-09-02,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58
11018,37,765,2017-12-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
11019,66,2530,2017-12-21,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:13:30
11020,86,2956,2017-05-28,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:02:25
11021,91,2831,2017-06-29,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:25:39
11022,50,1464,2017-09-15,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 09:51:10
11023,1,1454,2017-12-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:17:29
11024,32,208,2017-03-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27
11025,4,165,2017-09-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 11:17:29
11026,77,3220,2017-09-17,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53
11027,96,1838,2017-10-29,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39
11028,0,1040,2017-07-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59
11029,80,1995,2017-07-19,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 10:36:46
11030,32,2488,2017-01-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 11:12:16
11031,62,1953,2017-12-20,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38
11032,0,249,2017-03-11,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40
11033,86,656,2017-03-02,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 11:16:58
11034,18,3231,2017-12-29,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:17:50
11035,65,1530,2017-05-20,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:51:50
11036,45,812,2017-06-16,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51
11037,27,1224,2017-11-13,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34
11038,78,2083,2017-01-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33
11039,0,539,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25
11040,69,2540,2017-04-10,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 11:51:50
11041,27,785,2017-12-12,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:28:18
11042,55,2185,2017-08-15,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
11043,42,2549,2017-03-21,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 11:24:24
11044,77,3303,2017-07-10,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 09:17:09
11045,2,2832,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 10:42:53
11046,14,956,2017-07-10,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 11:29:05
11047,40,192,2017-10-12,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:49:51
11048,80,948,2017-03-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 11:43:38
11049,54,2222,2017-10-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15
11050,74,2307,2017-03-02,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 10:20:20
11051,39,1606,2017-01-13,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 10:08:18
11052,6,127,2017-09-11,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
11053,97,3152,2017-09-04,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 10:36:56
11054,33,1529,2017-09-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 09:50:55
11055,93,614,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:25:39
